design,pair_id,stratum,role,is_disease,hgnc_symbol,uniprot,ensembl_transcript_id,group,Pfam_flag,Protein_feature_flag,Structured_domain_flag,SLiM_flag,MoRF_flag,PTM_flag,NLS_flag,LCS_flag,PPI_flag,cds_length,NMDesc_region_length,exon_num,gc_content,nmdesc_gc_content,repeat_fraction,nmdesc_repeat_fraction,homopolymer_fraction,nmdesc_homopolymer_fraction,pfam_overlap_length,pfam_overlap_fraction,degree_centrality,pLI,oe_lof_upper,tau,n_flags_set,n_flags_available
matched,SNV_0010,SNV,case,1,HIVEP2,P31629,ENST00000367603,snv,0,1.0,0.0,,,1.0,0.0,1.0,0.0,7341,876,10,49.19,51.37,0.5988284974799074,0.5924657534246576,0.0532624982972347,0.069634703196347,0,0.0,0.0028653295128939,1.0,0.08,0.7523448132657088,3.0,7
matched,SNV_0010,SNV,control,0,SON,P18583,ENST00000356577,snv_control,1,0.0,0.0,,,1.0,0.0,1.0,0.0,7281,111,12,48.26,39.64,0.5831616536190084,0.6216216216216216,0.0629034473286636,0.081081081081081,66,0.5945945945945946,0.0057306590257879,1.0,0.118,0.5321866296261034,3.0,7
matched,SNV_0011,SNV,case,1,CREBBP,Q92793,ENST00000262367,snv,1,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,7329,2208,31,56.88,65.31,0.611679628871606,0.6019021739130435,0.0814572247237003,0.1019021739130434,621,0.28125,0.160458452722063,1.0,0.066,0.594436502706408,7.0,8
matched,SNV_0011,SNV,control,0,SPTA1,P02549,ENST00000643759,snv_control,1,0.0,1.0,,,1.0,,1.0,0.0,7260,177,52,48.64,49.15,0.5913223140495868,0.6949152542372882,0.0398071625344352,0.0451977401129943,171,0.9661016949152542,0.0429799426934097,2.6001e-18,0.491,0.9677537068447428,4.0,6
matched,SNV_0012,SNV,case,1,EP300,Q09472,ENST00000263253,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,7245,2235,31,51.55,57.85,0.6140786749482402,0.6223713646532438,0.0657004830917874,0.0756152125279642,642,0.287248322147651,0.2063037249283667,1.0,0.099,0.5209494404626289,7.0,7
matched,SNV_0012,SNV,control,0,SPTBN2,O15020,ENST00000533211,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,7173,285,38,62.76,57.54,0.6174543426739161,0.6385964912280702,0.0303917468283842,0.0912280701754386,93,0.3263157894736842,0.0458452722063037,9.9268e-05,0.357,0.8736905439160568,5.0,6
matched,SNV_0013,SNV,case,1,RP1L1,,ENST00000710836,snv,0,,,,,,,,,7182,6482,4,62.74,62.85,0.6512113617376776,0.6535020055538414,0.1021999443052074,0.1007405121875964,0,0.0,0.0200573065902578,1.8205e-10,1.954,0.8848155512341326,0.0,1
matched,SNV_0013,SNV,control,0,WNK1,Q9H4A3,ENST00000315939,snv_control,0,1.0,0.0,0.0,,1.0,,1.0,0.0,7149,369,28,50.19,56.1,0.5963071758287872,0.6449864498644986,0.0558120016785564,0.056910569105691,0,0.0,0.0085959885386819,1.0,0.126,0.7423469928178777,3.0,7
matched,SNV_0014,SNV,case,1,PRPF8,Q6P2Q9,ENST00000634039,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,7008,206,42,52.21,54.85,0.5886130136986302,0.5728155339805825,0.0460901826484018,0.0631067961165048,194,0.941747572815534,0.0687679083094555,1.0,0.178,0.5767270661411025,6.0,7
matched,SNV_0014,SNV,control,0,SPTB,P11277,ENST00000644917,snv_control,1,0.0,0.0,,,0.0,,0.0,0.0,6987,219,36,58.95,59.82,0.6026907113210248,0.639269406392694,0.037211965078002,0.0776255707762557,78,0.3561643835616438,0.0372492836676217,1.0,0.14,0.96317666832444,1.0,6
matched,SNV_0015,SNV,case,1,NOTCH3,Q9UM47,ENST00000263388,snv,1,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,6966,1104,33,66.42,69.02,0.5858455354579386,0.6557971014492754,0.0790984783232845,0.1666666666666666,204,0.1847826086956521,0.0716332378223495,0.40757,0.322,0.9047012979954216,6.0,8
matched,SNV_0015,SNV,control,0,CACNA1E,Q15878,ENST00000367573,snv_control,0,1.0,0.0,,,1.0,,1.0,0.0,6942,594,48,54.68,62.46,0.5953615672716797,0.6060606060606061,0.0551714203399596,0.0791245791245791,0,0.0,0.0229226361031518,1.0,0.124,0.9359309790534804,3.0,6
matched,SNV_0016,SNV,case,1,ARID1A,O14497,ENST00000324856,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,6858,1785,20,59.83,54.34,0.6396908719743365,0.6246498599439776,0.0854476523767862,0.0565826330532212,768,0.4302521008403361,0.1002865329512893,1.0,0.071,0.6004483262813832,7.0,7
matched,SNV_0016,SNV,control,0,POLE,Q07864,ENST00000320574,snv_control,1,1.0,0.0,,,0.0,1.0,1.0,1.0,6861,165,49,56.13,58.18,0.5937909925666812,0.5575757575757576,0.0451829179419909,0.0,117,0.7090909090909091,0.0544412607449856,8.0488e-27,0.64,0.8390618106725203,5.0,7
matched,SNV_0017,SNV,case,1,RP1,P56715,ENST00000220676,snv,0,1.0,0.0,,,1.0,,1.0,0.0,6471,5735,4,39.5,36.97,0.62277855045588,0.6259808195292066,0.0959666203059805,0.0974716652136006,0,0.0,0.0057306590257879,4.415e-13,0.704,0.9364700560324624,3.0,6
matched,SNV_0017,SNV,control,0,TECTA,O75443,ENST00000392793,snv_control,0,1.0,1.0,,,0.0,,1.0,0.0,6468,152,24,54.41,45.39,0.5964749536178108,0.5657894736842105,0.0587507730364873,0.0263157894736842,0,0.0,,2.9863e-16,0.58,0.7394196663920826,3.0,6
matched,SNV_0018,SNV,case,1,KAT6B,Q8WYB5,ENST00000630001,snv,0,1.0,0.0,,,1.0,1.0,1.0,0.0,6222,2609,18,48.25,51.63,0.6242365798778527,0.6055960137983902,0.0821279331404693,0.0597930241471828,0,0.0,0.0315186246418338,1.0,0.128,0.5713806295100274,4.0,7
matched,SNV_0018,SNV,control,0,TANC2,,ENST00000689528,snv_control,1,,,,,,,,,6225,2008,28,51.26,55.23,0.6081927710843373,0.6085657370517928,0.0526907630522088,0.0517928286852589,106,0.0527888446215139,,1.0,0.158,0.7979483047149185,1.0,1
matched,SNV_0019,SNV,case,1,SCN5A,Q14524,ENST00000423572,snv,1,1.0,1.0,1.0,,1.0,,1.0,1.0,6048,1289,28,57.31,58.03,0.609292328042328,0.5872769588828549,0.0534060846560846,0.0512024825446082,683,0.5298681148176881,0.1002865329512893,0.91291,0.308,0.9715692145249114,7.0,7
matched,SNV_0019,SNV,control,0,SCN1A,P35498,ENST00000674923,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,6030,1229,29,42.06,43.69,0.6200663349917082,0.5988608624898292,0.0655058043117744,0.0756712774613506,689,0.5606183889340928,0.0744985673352435,1.0,0.071,0.934363770942486,6.0,6
matched,SNV_0020,SNV,case,1,KAT6A,Q92794,ENST00000265713,snv,0,1.0,0.0,,,1.0,1.0,1.0,0.0,6015,2714,17,49.31,54.16,0.6204488778054863,0.6127487103905674,0.0713216957605985,0.0478997789240972,0,0.0,0.0458452722063037,1.0,0.069,0.5678416140993691,4.0,7
matched,SNV_0020,SNV,control,0,SMCHD1,A6NHR9,ENST00000320876,snv_control,0,0.0,0.0,,,1.0,,1.0,0.0,6018,76,48,38.73,35.53,0.6183117314722499,0.5789473684210527,0.0903954802259887,0.1578947368421052,0,0.0,0.0057306590257879,1.0,0.153,0.749640016198251,2.0,6
matched,SNV_0021,SNV,case,1,MYH9,P35579,ENST00000216181,snv,1,1.0,1.0,,,1.0,,1.0,1.0,5883,169,41,59.19,63.31,0.6071732109467959,0.5798816568047337,0.0237973822879483,0.0946745562130177,49,0.2899408284023668,0.0515759312320916,1.0,0.088,0.8573064288659175,6.0,6
matched,SNV_0021,SNV,control,0,TCF20,Q9UGU0,ENST00000574943,snv_control,1,1.0,1.0,,,1.0,0.0,1.0,0.0,5883,135,4,52.1,60.0,0.6275709671936087,0.562962962962963,0.0693523712391637,0.1185185185185185,51,0.3777777777777777,0.0085959885386819,1.0,0.095,0.6265705385742365,5.0,7
matched,SNV_0022,SNV,case,1,BRCA1,P38398,ENST00000357654,snv,1,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,5592,176,23,41.22,56.25,0.6074749642346209,0.5852272727272727,0.0742131616595136,0.0511363636363636,110,0.625,0.1289398280802292,9.215699999999999e-29,0.915,0.91741549838723,6.0,8
matched,SNV_0022,SNV,control,0,TRPM7,Q96QT4,ENST00000646667,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,5598,182,39,38.42,35.71,0.6161128974633798,0.5604395604395604,0.0780635941407645,0.0439560439560439,32,0.1758241758241758,0.0257879656160458,5.2086e-16,0.558,0.6362925038864415,5.0,6
matched,SNV_0023,SNV,case,1,KIF21A,Q7Z4S6,ENST00000361418,snv,1,1.0,1.0,,,1.0,,1.0,1.0,5025,145,38,42.19,42.07,0.5982089552238806,0.6206896551724138,0.0807960199004975,0.0689655172413793,73,0.503448275862069,0.0114613180515759,2.865e-08,0.456,0.7879188377771896,6.0,6
matched,SNV_0023,SNV,control,0,CLTC,Q00610,ENST00000269122,snv_control,0,1.0,0.0,0.0,,1.0,,1.0,0.0,5028,176,32,42.24,52.27,0.5946698488464598,0.6875,0.0562848050914876,0.0909090909090909,0,0.0,0.0458452722063037,1.0,0.104,0.6756803549254428,3.0,7
matched,SNV_0024,SNV,case,1,GLI2,,ENST00000361492,snv,0,,,,,,,,,4710,2519,14,66.45,68.8,0.6063694267515923,0.6026200873362445,0.0868365180467091,0.0893211591901548,0,0.0,0.0573065902578796,0.97303,0.309,0.8800969758184566,0.0,1
matched,SNV_0024,SNV,control,0,MAST1,Q9Y2H9,ENST00000251472,snv_control,0,1.0,0.0,,,1.0,,1.0,0.0,4713,1313,26,63.57,70.45,0.6125610014852536,0.6252856054836253,0.0661998726925525,0.0883472962680883,0,0.0,0.0057306590257879,1.0,0.159,0.9554929008574328,3.0,6
matched,SNV_0025,SNV,case,1,GRIN2B,Q13224,ENST00000609686,snv,1,1.0,1.0,,,1.0,,1.0,1.0,4455,1908,14,54.1,58.44,0.5937149270482603,0.5828092243186582,0.0540965207631874,0.050314465408805,1905,0.9984276729559748,0.0601719197707736,1.0,0.061,0.9274721924309433,6.0,6
matched,SNV_0025,SNV,control,0,CUX2,O14529,ENST00000261726,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,0.0,4461,853,22,63.37,61.66,0.6025554808338938,0.6307151230949589,0.0970634386908764,0.1055099648300117,67,0.0785463071512309,0.0171919770773638,1.0,0.187,0.9264334580453498,6.0,7
matched,SNV_0026,SNV,case,1,CFTR,P13569,ENST00000003084,snv,0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,4443,252,27,41.53,49.6,0.6103983794733289,0.6428571428571429,0.0735989196488858,0.0674603174603174,0,0.0,0.0630372492836676,2.1735e-58,1.307,0.9355332694426448,6.0,8
matched,SNV_0026,SNV,control,0,ADGRL1,O94910,ENST00000672190,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,4425,794,24,62.94,69.27,0.6054237288135593,0.6851385390428212,0.071864406779661,0.1486146095717884,791,0.9962216624685138,0.0057306590257879,,,0.8607904093722077,5.0,6
matched,SNV_0027,SNV,case,1,SNAP25,P60880,ENST00000254976,snv,0,1.0,1.0,,,1.0,,0.0,1.0,621,120,8,49.76,46.67,0.6006441223832528,0.5583333333333333,0.0483091787439613,0.0333333333333333,0,0.0,0.0401146131805157,0.98653,0.229,0.9625163463891326,4.0,6
matched,SNV_0027,SNV,control,0,RALA,P11233,ENST00000005257,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,621,174,5,42.03,33.91,0.5861513687600645,0.6609195402298851,0.0998389694041868,0.160919540229885,81,0.4655172413793103,0.0057306590257879,0.97289,0.269,0.6528115211144913,6.0,6
matched,SNV_0028,SNV,case,1,POGZ,Q7Z3K3,ENST00000271715,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,4233,1714,19,51.1,52.33,0.5792582093078195,0.5554259043173863,0.0505551618237656,0.0560093348891481,562,0.3278879813302217,0.0114613180515759,1.0,0.119,0.6674179398368835,7.0,7
matched,SNV_0028,SNV,control,0,MST1R,Q04912,ENST00000296474,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,4203,307,20,59.81,60.59,0.5983821080180823,0.5407166123778502,0.0532952652866999,0.0684039087947882,118,0.3843648208469055,0.0143266475644699,7.8684e-37,1.263,0.8409015143158567,5.0,6
matched,SNV_0029,SNV,case,1,VHL,P40337,ENST00000256474,snv,1,1.0,1.0,,,1.0,,1.0,1.0,642,230,3,61.53,50.87,0.6074766355140186,0.5478260869565217,0.0202492211838006,0.0217391304347826,167,0.7260869565217392,0.0286532951289398,0.079515,0.927,0.7133568531639026,6.0,6
matched,SNV_0029,SNV,control,0,CHMP2B,Q9UQN3,ENST00000263780,snv_control,1,1.0,1.0,,,1.0,,1.0,1.0,642,162,6,38.79,40.74,0.6495327102803738,0.6111111111111112,0.0716510903426791,0.0,75,0.4629629629629629,0.0143266475644699,4.6203e-06,1.216,0.5748530371861628,6.0,6
matched,SNV_0030,SNV,case,1,CRB1,P82279,ENST00000367400,snv,1,1.0,1.0,,,1.0,,1.0,1.0,4221,267,12,45.34,53.56,0.6095711916607439,0.5580524344569289,0.0549632788438758,0.0636704119850187,39,0.146067415730337,0.0401146131805157,5.6266e-16,0.829,0.9020711773057192,6.0,6
matched,SNV_0030,SNV,control,0,YEATS2,Q9ULM3,ENST00000305135,snv_control,0,0.0,0.0,,,0.0,0.0,0.0,0.0,4269,160,31,49.19,42.5,0.6013117826188803,0.5875,0.0611384399156711,0.025,0,0.0,0.0229226361031518,0.99639,0.28,0.6399979414372918,0.0,7
matched,SNV_0031,SNV,case,1,MSH6,P52701,ENST00000234420,snv,0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,4083,133,10,44.89,37.59,0.6118050453098212,0.4962406015037593,0.0832721038452118,0.0300751879699248,19,0.1428571428571428,0.0573065902578796,3.6705e-05,0.498,0.7651806104123176,5.0,8
matched,SNV_0031,SNV,control,0,BRD4,O60885,ENST00000679869,snv_control,1,1.0,1.0,,,0.0,1.0,1.0,0.0,4089,120,20,60.75,49.17,0.6458791880655417,0.575,0.1164098801662998,0.0666666666666666,117,0.975,0.0716332378223495,1.0,0.048,0.4543581366773879,5.0,7
matched,SNV_0032,SNV,case,1,MN1,Q10571,ENST00000302326,snv,0,1.0,,,,0.0,0.0,1.0,0.0,3963,233,2,68.38,60.94,0.6404239212717638,0.575107296137339,0.1001766338632349,0.0343347639484978,0,0.0,0.0057306590257879,0.99999,0.087,0.8721329490177867,2.0,6
matched,SNV_0032,SNV,control,0,MYPN,Q86TC9,ENST00000358913,snv_control,1,1.0,1.0,,,1.0,0.0,1.0,0.0,3963,221,20,50.21,51.58,0.6202371940449155,0.6108597285067874,0.0764572293716881,0.0361990950226244,47,0.2126696832579185,0.0200573065902578,2.611e-06,0.506,0.99174554934157,5.0,7
matched,SNV_0033,SNV,case,1,EVC2,Q86UK5,ENST00000344408,snv,0,0.0,0.0,,,1.0,1.0,1.0,0.0,3927,319,22,54.93,47.02,0.6180290297937356,0.6865203761755486,0.0685001273236567,0.0971786833855799,0,0.0,0.0143266475644699,1.0207e-34,1.064,0.7677405101136625,3.0,7
matched,SNV_0033,SNV,control,0,ERBB4,Q15303,ENST00000342788,snv_control,0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,3927,497,28,46.98,48.89,0.6137000254647313,0.6016096579476862,0.0491469314998726,0.0462776659959758,0,0.0,0.0601719197707736,0.99912,0.265,0.8075523181417986,5.0,8
matched,SNV_0034,SNV,case,1,TRPS1,Q9UHF7,ENST00000395715,snv,1,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,3885,1113,7,47.26,45.37,0.6072072072072072,0.6208445642407907,0.0764478764478764,0.0727762803234501,54,0.0485175202156334,0.0114613180515759,1.0,0.111,0.787462777923306,7.0,8
matched,SNV_0034,SNV,control,0,ZNF423,,ENST00000563137,snv_control,0,,,,,,,,,3879,81,8,59.35,55.56,0.568703274039701,0.4691358024691358,0.0363495746326372,0.0,0,0.0,0.0057306590257879,0.99996,0.187,0.6874444603119674,0.0,1
matched,SNV_0035,SNV,case,1,OPLAH,O14841,ENST00000618853,snv,1,1.0,1.0,,,1.0,,1.0,0.0,3867,198,27,66.67,71.21,0.5968450995603827,0.6464646464646465,0.0747349366433928,0.1464646464646464,99,0.5,0.0028653295128939,6.9736e-17,0.868,0.8921636721969244,5.0,6
matched,SNV_0035,SNV,control,0,SH3TC2,Q8TF17,ENST00000515425,snv_control,0,0.0,0.0,,,0.0,,1.0,0.0,3867,243,17,55.06,61.73,0.6188259632790277,0.6584362139917695,0.0299974140160331,0.0205761316872428,0,0.0,0.0200573065902578,8.3409e-16,0.813,0.9298560618788096,1.0,6
matched,SNV_0036,SNV,case,1,CFH,P08603,ENST00000367429,snv,1,1.0,1.0,,,1.0,,1.0,1.0,3696,254,22,39.83,39.37,0.6222943722943723,0.594488188976378,0.0608766233766233,0.0669291338582677,188,0.7401574803149606,0.0257879656160458,0.86061,0.324,0.8783034321887986,6.0,6
matched,SNV_0036,SNV,control,0,SLC4A3,P48751,ENST00000358055,snv_control,1,1.0,0.0,,,0.0,,1.0,0.0,3699,129,23,62.45,57.36,0.6017842660178426,0.4806201550387597,0.0813733441470667,0.0310077519379844,66,0.5116279069767442,,1.227e-05,0.527,0.9270485978360424,3.0,6
matched,SNV_0037,SNV,case,1,ZEB2,O60315,ENST00000627532,snv,1,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,3645,629,10,46.47,52.31,0.6126200274348422,0.5914149443561209,0.0680384087791495,0.0461049284578696,110,0.1748807631160572,0.0573065902578796,1.0,0.107,0.8361655577567586,6.0,8
matched,SNV_0037,SNV,control,0,TRPM4,Q8TD43,ENST00000252826,snv_control,0,0.0,0.0,0.0,,0.0,,1.0,0.0,3645,56,25,63.51,69.64,0.6219478737997256,0.6428571428571429,0.0784636488340192,0.1785714285714285,0,0.0,0.0315186246418338,5.6531000000000005e-33,1.099,0.8416853847490616,1.0,7
matched,SNV_0038,SNV,case,1,PALB2,Q86YC2,ENST00000261584,snv,1,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,3561,262,13,42.63,47.71,0.618646447627071,0.6145038167938931,0.0808761583824768,0.0343511450381679,253,0.965648854961832,0.0257879656160458,3.0379000000000004e-19,1.006,0.6796325601372778,5.0,8
matched,SNV_0038,SNV,control,0,MYT1L,Q9UL68,ENST00000647738,snv_control,0,1.0,0.0,,,0.0,1.0,1.0,0.0,3561,192,25,53.92,42.71,0.6096602078067959,0.5729166666666666,0.061780398764392,0.0833333333333333,0,0.0,0.0257879656160458,1.0,0.087,0.9247572944078112,3.0,7
matched,SNV_0039,SNV,case,1,SPR,P35270,ENST00000234454,snv,1,1.0,1.0,,,1.0,,1.0,1.0,786,242,3,63.23,55.79,0.6068702290076335,0.5702479338842975,0.0521628498727735,0.0661157024793388,89,0.3677685950413223,0.0028653295128939,0.0434,1.138,0.6811182406696292,6.0,6
matched,SNV_0039,SNV,control,0,GJB6,O95452,ENST00000647029,snv_control,1,,1.0,,,,,1.0,0.0,786,786,5,48.98,48.98,0.6297709923664122,0.6297709923664122,0.104325699745547,0.104325699745547,639,0.8129770992366412,0.0085959885386819,1.658e-07,1.739,0.9371978403724074,3.0,4
matched,SNV_0040,SNV,case,1,TEK,Q02763,ENST00000380036,snv,1,1.0,1.0,,,1.0,,0.0,0.0,3375,126,23,47.79,42.86,0.605037037037037,0.5714285714285714,0.0562962962962962,0.0,24,0.1904761904761904,0.0515759312320916,1.0,0.179,0.8477730580892597,4.0,6
matched,SNV_0040,SNV,control,0,ANLN,Q9NQW6,ENST00000265748,snv_control,1,1.0,1.0,,,1.0,0.0,1.0,0.0,3375,175,24,42.13,45.71,0.6005925925925926,0.6342857142857142,0.0764444444444444,0.0285714285714285,115,0.6571428571428571,0.0343839541547277,0.14261,0.374,0.974023190831922,5.0,7
matched,SNV_0041,SNV,case,1,CASR,P41180,ENST00000639785,snv,1,1.0,1.0,0.0,,1.0,,1.0,1.0,3237,1556,7,54.34,57.26,0.6098239110287303,0.5906169665809768,0.0531356194006796,0.0404884318766066,845,0.5430591259640103,0.0200573065902578,0.046698,0.451,0.9777185826565262,6.0,7
matched,SNV_0041,SNV,control,0,TSHZ1,Q6ZSZ6,ENST00000580243,snv_control,0,1.0,1.0,,,1.0,1.0,1.0,0.0,3234,3234,2,58.57,58.57,0.5955473098330241,0.5955473098330241,0.0538033395176252,0.0538033395176252,0,0.0,0.0028653295128939,0.9973,0.241,0.7488289016753417,5.0,7
matched,SNV_0042,SNV,case,1,RASA1,P20936,ENST00000274376,snv,0,1.0,1.0,,,0.0,,1.0,0.0,3144,135,25,43.96,41.48,0.611323155216285,0.5407407407407407,0.0852417302798982,0.1407407407407407,0,0.0,0.0372492836676217,1.0,0.129,0.6821540195958068,3.0,6
matched,SNV_0042,SNV,control,0,SUPT16H,Q9Y5B9,ENST00000216297,snv_control,1,1.0,1.0,,,1.0,1.0,1.0,0.0,3144,197,26,43.64,51.27,0.6186386768447837,0.7106598984771574,0.0642493638676844,0.0761421319796954,101,0.5126903553299492,0.0716332378223495,1.0,0.12,0.7021172854010316,6.0,7
matched,SNV_0043,SNV,case,1,CCND2,P30279,ENST00000261254,snv,1,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,870,201,5,57.82,55.72,0.5724137931034483,0.5422885572139303,0.0183908045977011,0.0199004975124378,111,0.5522388059701493,0.0429799426934097,0.98658,0.229,0.78065303578139,5.0,8
matched,SNV_0043,SNV,control,0,DLX5,P56178,ENST00000648378,snv_control,1,1.0,1.0,,,0.0,1.0,1.0,1.0,870,381,3,58.51,61.15,0.6229885057471264,0.6587926509186351,0.0551724137931034,0.0787401574803149,93,0.2440944881889764,0.0429799426934097,0.21842,0.68,0.9483282750303622,6.0,7
matched,SNV_0044,SNV,case,1,NR3C2,P08235,ENST00000358102,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2955,207,9,47.01,57.97,0.6057529610829103,0.5990338164251208,0.0598984771573604,0.038647342995169,81,0.391304347826087,0.0171919770773638,0.83739,0.35,0.6694615361391223,6.0,7
matched,SNV_0044,SNV,control,0,ANO1,Q5XXA6,ENST00000355303,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,2961,318,26,56.26,61.32,0.5721040189125296,0.5691823899371069,0.0628166160081053,0.0440251572327044,135,0.4245283018867924,0.0257879656160458,0.87426,0.33,0.9050430568300704,5.0,6
matched,SNV_0045,SNV,case,1,TRPC6,Q9Y210,ENST00000344327,snv,0,1.0,0.0,,,1.0,,1.0,1.0,2796,203,13,43.85,39.9,0.5994277539341917,0.6995073891625616,0.0726037195994277,0.0443349753694581,0,0.0,0.0544412607449856,3.0274e-07,0.654,0.9039665263211608,4.0,6
matched,SNV_0045,SNV,control,0,KCNQ5,Q9NR82,ENST00000370398,snv_control,1,1.0,1.0,,,1.0,,1.0,0.0,2799,1014,14,50.95,49.7,0.6127188281529118,0.5956607495069034,0.0757413361914969,0.0414201183431952,117,0.1153846153846153,0.0372492836676217,0.98011,0.306,0.9280102449234322,5.0,6
matched,SNV_0046,SNV,case,1,FBXO11,Q86XK2,ENST00000403359,snv,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2784,181,23,42.03,40.33,0.6174568965517241,0.574585635359116,0.0660919540229885,0.0276243093922651,79,0.43646408839779,0.0057306590257879,1.0,0.097,0.65086524588822,6.0,7
matched,SNV_0046,SNV,control,0,RB1,P06400,ENST00000267163,snv_control,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2787,125,27,39.0,40.0,0.6092572658772875,0.576,0.0914962325080731,0.064,113,0.904,0.0573065902578796,1.0,0.126,0.8013888954585768,5.0,9
matched,SNV_0047,SNV,case,1,NKX2-5,P52952,ENST00000329198,snv,1,1.0,1.0,,,1.0,1.0,1.0,1.0,975,692,2,68.51,67.92,0.64,0.6141618497109826,0.0605128205128205,0.0722543352601156,171,0.2471098265895953,0.0945558739255014,0.94531,0.326,0.9787873294916508,7.0,7
matched,SNV_0047,SNV,control,0,ALG5,Q9Y673,ENST00000239891,snv_control,0,1.0,1.0,,,0.0,,0.0,0.0,975,167,10,43.18,38.32,0.5907692307692308,0.5868263473053892,0.0533333333333333,0.0778443113772455,0,0.0,0.0028653295128939,0.46347,0.453,0.4912033947713107,2.0,6
matched,SNV_0048,SNV,case,1,SLC4A1,P02730,ENST00000262418,snv,1,1.0,0.0,0.0,,1.0,,1.0,0.0,2736,132,20,59.47,56.82,0.60453216374269,0.6363636363636364,0.0526315789473684,0.0,63,0.4772727272727273,0.0171919770773638,0.84602,0.349,0.9879259378925008,4.0,7
matched,SNV_0048,SNV,control,0,ACTN4,O43707,ENST00000634960,snv_control,1,1.0,1.0,,,1.0,0.0,1.0,0.0,2736,210,21,60.09,62.86,0.6059941520467836,0.5476190476190477,0.035453216374269,0.0476190476190476,195,0.9285714285714286,0.0401146131805157,1.0,0.099,0.8175023864647408,5.0,7
matched,SNV_0049,SNV,case,1,WFS1,O76024,ENST00000226760,snv,1,1.0,,1.0,,1.0,,1.0,0.0,2673,1863,8,62.48,61.57,0.5948372615039281,0.581857219538379,0.0404040404040404,0.0246913580246913,672,0.3607085346215781,0.0171919770773638,1.6230999999999999e-38,1.93,0.7363510045039251,5.0,6
matched,SNV_0049,SNV,control,0,HCN1,O60741,ENST00000303230,snv_control,0,1.0,1.0,,,1.0,,1.0,0.0,2673,941,8,51.66,57.92,0.5982042648709316,0.5781083953241233,0.0722035166479611,0.0743889479277364,0,0.0,0.0114613180515759,0.99989,0.181,0.9364509174669176,4.0,6
matched,SNV_0050,SNV,case,1,SEMA6B,Q9H3T3,ENST00000586582,snv,0,1.0,0.0,,,1.0,,1.0,0.0,2667,980,17,68.95,77.55,0.6122984626921635,0.6826530612244898,0.0926134233220847,0.1285714285714285,0,0.0,0.0114613180515759,0.06227,0.462,0.8007248017405875,3.0,6
matched,SNV_0050,SNV,control,0,KMT5B,Q4FZB7,ENST00000304363,snv_control,0,1.0,0.0,,,1.0,1.0,1.0,0.0,2658,1535,11,42.55,43.78,0.6136192626034612,0.6013029315960912,0.0955605718585402,0.101628664495114,0,0.0,0.0257879656160458,,,0.5395329398270926,4.0,7
matched,SNV_0051,SNV,case,1,CNNM2,Q9H8M5,ENST00000369878,snv,1,1.0,0.0,,,1.0,,1.0,1.0,2628,261,8,57.15,50.96,0.6160578386605784,0.5172413793103449,0.0734398782343987,0.0996168582375478,93,0.3563218390804598,0.0114613180515759,0.99521,0.267,0.7000774886799882,5.0,6
matched,SNV_0051,SNV,control,0,KDM1A,O60341,ENST00000400181,snv_control,1,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,2631,237,21,50.78,57.38,0.612694792854428,0.5274261603375527,0.0699353857848726,0.0928270042194092,153,0.6455696202531646,0.0945558739255014,0.99667,0.276,0.7563754749087424,6.0,8
matched,SNV_0052,SNV,case,1,RHO,P08100,ENST00000296271,snv,1,1.0,1.0,,,1.0,,1.0,1.0,1047,162,5,57.78,57.41,0.556829035339064,0.5617283950617284,0.0362941738299904,0.0246913580246913,33,0.2037037037037037,0.0487106017191977,0.00013108,1.083,0.9013891977816106,6.0,6
matched,SNV_0052,SNV,control,0,APOL4,Q9BPW4,ENST00000683024,snv_control,1,0.0,1.0,,,1.0,,1.0,0.0,1047,889,4,49.95,50.06,0.5845272206303725,0.5871766029246345,0.0697230181470869,0.0641169853768278,862,0.96962879640045,,0.0010662,1.555,0.8526695338280207,4.0,6
